Year,Industry_aggregation_NZSIOC,Industry_code_NZSIOC
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 1,QQ
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ111
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ112
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 4,QQ113
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 1,RS
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 3,RS11
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS111
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS112
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 4,RS113
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 3,RS21
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS211
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS212
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 4,RS214
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2016,Level 3,ZZ11
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,99999
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 1,AA
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 3,AA11
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 4,AA111
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 3,AA12
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 4,AA121
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 3,AA13
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 4,AA131
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 3,AA14
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 4,AA141
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 3,AA21
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 4,AA211
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA31
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 3,AA32
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,BB
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 1,CC
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 3,CC15
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 4,CC151
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 3,CC21
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC211
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 4,CC212
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 3,CC31
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
2015,Level 4,CC311
